agent,f1,precision,recall,tp,fp,fn,unverified_rate,findings_per_site,evidence,actions,schema,recs_per_site,crash_rate,avg_runtime_s
marketplace,0.9307,0.8868,0.9792,47,6,1,0.1311,1.39,1.0,1.0,1.0,7.43,0.0,0.98
